gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0042500235,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:14 PM EST),period,start,1,0,1
0042500235,4,PT12M00.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Jump Ball Wembanyama vs. Gobert: Tip to Castle,Jump Ball,,1,0,2
0042500235,7,PT11M43.00S,1,1610612759,SAS,1628368,Fox,D. Fox,66,45,8,Made,1,2,0,2,h,Fox 8' Driving Floating Bank Jump Shot (2 PTS) (Castle 1 AST),Made Shot,Driving Floating Bank Jump Shot,1,2,3
0042500235,9,PT11M43.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,v,Randle S.FOUL (P1.T1) (K.Lane),Foul,Shooting,1,0,4
0042500235,11,PT11M43.00S,1,1610612759,SAS,1628368,Fox,D. Fox,0,0,0,,0,3,0,3,h,Fox Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,5
0042500235,12,PT11M36.00S,1,1610612759,SAS,1630170,Vassell,D. Vassell,0,0,0,,0,,,0,h,Vassell P.FOUL (P1.T1) (J.Goble),Foul,Personal,1,0,6
0042500235,14,PT11M18.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,1,0,7
0042500235,16,PT11M00.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,62,22,7,Missed,1,,,0,h,MISS Wembanyama 7' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,8
0042500235,17,PT10M57.00S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,0,0,0,,0,,,0,v,Dosunmu REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0042500235,18,PT10M51.00S,1,1610612750,MIN,203944,Randle,J. Randle,94,106,14,Made,1,3,2,5,v,Randle 14' Running Pull-Up Jump Shot (2 PTS),Made Shot,Running Pull-Up Jump Shot,1,2,10
0042500235,19,PT10M31.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,142,210,25,Missed,1,,,0,h,MISS Wembanyama 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11
0042500235,20,PT10M27.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12
0042500235,21,PT10M20.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,Castle S.FOUL (P1.T2) (B.Taylor),Foul,Shooting,1,0,13
0042500235,23,PT10M20.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,3,3,6,v,Edwards Free Throw 1 of 3 (1 PTS),Free Throw,Free Throw 1 of 3,1,0,14
0042500235,24,PT10M20.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,3,4,7,v,Edwards Free Throw 2 of 3 (2 PTS),Free Throw,Free Throw 2 of 3,1,0,15
0042500235,25,PT10M20.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,3,5,8,v,Edwards Free Throw 3 of 3 (3 PTS),Free Throw,Free Throw 3 of 3,1,0,16
0042500235,26,PT10M11.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert FLAGRANT.FOUL.TYPE1 (P1.T2) (K.Lane),Foul,Flagrant Type 1,1,0,17
0042500235,28,PT10M11.00S,1,0,,26,Longley,L. Longley,0,0,0,,0,3,5,8,,Instant Replay1st Period (8:19 PM EST),Instant Replay,Overturn Ruling,0,0,18
0042500235,29,PT10M11.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,4,5,9,h,Wembanyama Free Throw Flagrant 1 of 3 (1 PTS),Free Throw,Free Throw Flagrant 1 of 3,1,0,19
0042500235,30,PT10M11.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,MISS Wembanyama Free Throw Flagrant 2 of 3,Free Throw,Free Throw Flagrant 2 of 3,1,0,20
0042500235,31,PT10M11.00S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Rebound,Rebound,Normal Rebound,0,0,21
0042500235,32,PT10M11.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,5,5,10,h,Wembanyama Free Throw Flagrant 3 of 3 (2 PTS),Free Throw,Free Throw Flagrant 3 of 3,1,0,22
0042500235,34,PT10M03.00S,1,1610612759,SAS,1628368,Fox,D. Fox,-42,5,4,Missed,1,,,0,h,MISS Fox 4' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,23
0042500235,35,PT10M01.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,24
0042500235,36,PT10M00.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,Made,1,7,5,12,h,Wembanyama Tip Layup Shot (4 PTS),Made Shot,Tip Layup Shot,1,2,25
0042500235,37,PT09M42.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-54,285,29,Missed,1,,,0,v,MISS Edwards 29' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,26
0042500235,38,PT09M39.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,Castle REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,27
0042500235,39,PT09M31.00S,1,1610612759,SAS,1628368,Fox,D. Fox,-32,19,4,Made,1,9,5,14,h,Fox 4' Turnaround Jump Shot (5 PTS),Made Shot,Turnaround Jump Shot,1,2,28
0042500235,40,PT09M19.00S,1,1610612750,MIN,203944,Randle,J. Randle,-21,278,28,Missed,1,,,0,v,MISS Randle 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,29
0042500235,41,PT09M18.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,30
0042500235,42,PT09M17.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,Made,1,9,7,16,v,Gobert Putback Dunk (2 PTS),Made Shot,Putback Dunk Shot,1,2,31
0042500235,43,PT09M02.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,230,37,0,Made,1,12,7,19,h,Wembanyama 3PT Jump Shot (7 PTS) (Fox 1 AST),Made Shot,Jump Shot,1,3,32
0042500235,45,PT08M48.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,53,253,26,Missed,1,,,0,v,MISS McDaniels 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,33
0042500235,46,PT08M43.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,34
0042500235,47,PT08M40.00S,1,1610612759,SAS,1630577,Champagnie,J. Champagnie,-234,-17,0,Made,1,15,7,22,h,Champagnie 3PT Running Jump Shot (3 PTS) (Wembanyama 1 AST),Made Shot,Running Jump Shot,1,3,35
0042500235,49,PT08M12.00S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,137,-16,14,Made,1,15,9,24,v,Dosunmu 14' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,36
0042500235,50,PT08M08.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Violation: Delay of game Violation,Violation,Delay Of Game,0,0,37
0042500235,51,PT07M48.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,-13,10,2,Made,1,17,9,26,h,Wembanyama 2' Driving Dunk (9 PTS) (Castle 2 AST),Made Shot,Driving Dunk Shot,1,2,38
0042500235,52,PT07M48.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,39
0042500235,54,PT07M37.00S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,9,71,7,Missed,1,,,0,v,MISS Dosunmu 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,40
0042500235,55,PT07M34.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,41
0042500235,56,PT07M26.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,v,Randle L.B.FOUL (P2.T3) (B.Taylor),Foul,Loose Ball,1,0,42
0042500235,58,PT07M26.00S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,0,0,0,,0,,,0,v,SUB: Reid FOR Dosunmu,Substitution,,0,0,43
0042500235,59,PT07M26.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,v,SUB: Conley FOR Randle,Substitution,,0,0,44
0042500235,62,PT07M15.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,31,69,8,Made,1,19,9,28,h,Wembanyama 8' Floating Jump Shot (11 PTS),Made Shot,Floating Jump shot,1,2,45
0042500235,63,PT07M00.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,-45,55,7,Missed,1,,,0,v,MISS McDaniels 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,46
0042500235,64,PT06M59.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,47
0042500235,65,PT06M51.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,5,3,1,Made,1,21,9,30,h,Wembanyama 1' Driving Layup (13 PTS),Made Shot,Driving Layup Shot,1,2,48
0042500235,66,PT06M33.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-18,81,8,Missed,1,,,0,v,MISS Edwards 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,49
0042500235,67,PT06M31.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama REBOUND (Off:1 Def:4),Rebound,Unknown,1,0,50
0042500235,68,PT06M17.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,91,240,26,Made,1,24,9,33,h,Wembanyama 26' 3PT Jump Shot (16 PTS) (Castle 3 AST),Made Shot,Jump Shot,1,3,51
0042500235,70,PT06M01.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,25,29,4,Made,1,24,11,35,v,McDaniels 4' Driving Hook Shot (2 PTS) (Conley 1 AST),Made Shot,Driving Hook Shot,1,2,52
0042500235,72,PT05M55.00S,1,1610612759,SAS,1630577,Champagnie,J. Champagnie,-89,231,25,Missed,1,,,0,h,MISS Champagnie 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,53
0042500235,73,PT05M51.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,54
0042500235,74,PT05M44.00S,1,1610612759,SAS,1628368,Fox,D. Fox,0,0,0,,0,,,0,h,Fox P.FOUL (P1.T3) (B.Taylor),Foul,Personal,1,0,55
0042500235,76,PT05M44.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,SUB: Kornet FOR Wembanyama,Substitution,,0,0,56
0042500235,77,PT05M44.00S,1,1610612759,SAS,1628368,Fox,D. Fox,0,0,0,,0,,,0,h,SUB: Harper FOR Fox,Substitution,,0,0,57
0042500235,78,PT05M44.00S,1,1610612759,SAS,1630577,Champagnie,J. Champagnie,0,0,0,,0,,,0,h,SUB: Johnson FOR Champagnie,Substitution,,0,0,58
0042500235,79,PT05M44.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,SUB: Shannon Jr. FOR Gobert,Substitution,,0,0,59
0042500235,84,PT05M31.00S,1,1610612750,MIN,1629675,Reid,N. Reid,-233,-20,0,Made,1,24,14,38,v,Reid 3PT Pullup Jump Shot (3 PTS) (Shannon Jr. 1 AST),Made Shot,Pullup Jump shot,1,3,60
0042500235,86,PT05M05.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,6,61,6,Made,1,26,14,40,h,Johnson 6' Pullup Jump Shot (2 PTS) (Vassell 1 AST),Made Shot,Pullup Jump shot,1,2,61
0042500235,88,PT04M52.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,62
0042500235,88,PT04M52.00S,1,1610612759,SAS,1642844,Harper,D. Harper,0,0,0,,0,,,0,h,Harper STEAL (1 STL),,,1,0,63
0042500235,90,PT04M49.00S,1,1610612759,SAS,1630170,Vassell,D. Vassell,233,11,0,Missed,1,,,0,h,MISS Vassell 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,64
0042500235,91,PT04M45.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,65
0042500235,92,PT04M41.00S,1,1610612750,MIN,1630545,Shannon Jr.,T. Shannon Jr.,0,0,0,,0,,,0,v,Shannon Jr. Lost Ball Turnover (P1.T3),Turnover,Lost Ball,1,0,66
0042500235,92,PT04M41.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,,0,,,0,h,Johnson STEAL (1 STL),,,1,0,67
0042500235,94,PT04M34.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,-172,179,25,Missed,1,,,0,h,MISS Johnson 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,68
0042500235,95,PT04M31.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,v,Reid REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,69
0042500235,96,PT04M19.00S,1,1610612750,MIN,201144,Conley,M. Conley,20,57,6,Made,1,26,16,42,v,Conley 6' Turnaround Jump Shot (2 PTS),Made Shot,Turnaround Jump Shot,1,2,70
0042500235,97,PT03M58.00S,1,1610612759,SAS,1642264,Castle,S. Castle,107,98,15,Missed,1,,,0,h,MISS Castle 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,71
0042500235,98,PT03M56.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,72
0042500235,99,PT03M49.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards Out of Bounds Lost Ball Turnover (P1.T4),Turnover,Out of Bounds Lost Ball Turnover,1,0,73
0042500235,100,PT03M49.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,SUB: Dosunmu FOR McDaniels,Substitution,,0,0,74
0042500235,102,PT03M35.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,13,29,3,Made,1,28,16,44,h,Johnson 3' Driving Hook Shot (4 PTS),Made Shot,Driving Hook Shot,1,2,75
0042500235,103,PT03M35.00S,1,1610612750,MIN,1630545,Shannon Jr.,T. Shannon Jr.,0,0,0,,0,,,0,v,Shannon Jr. S.FOUL (P1.T4) (J.Goble),Foul,Shooting,1,0,76
0042500235,105,PT03M35.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,,0,,,0,h,MISS Johnson Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,1,0,77
0042500235,106,PT03M32.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,v,Reid REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,78
0042500235,107,PT03M21.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,22,280,28,Made,1,28,19,47,v,Edwards 28' 3PT Step Back Jump Shot (6 PTS) (Conley 2 AST),Made Shot,Step Back Jump shot,1,3,79
0042500235,108,PT03M11.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,v,Reid P.FOUL (P1.PN) (B.Taylor),Foul,Personal,1,0,80
0042500235,111,PT03M11.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,MISS Castle Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,81
0042500235,112,PT03M11.00S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Rebound,Rebound,Normal Rebound,0,0,82
0042500235,113,PT03M11.00S,1,1610612759,SAS,1630170,Vassell,D. Vassell,0,0,0,,0,,,0,h,SUB: Champagnie FOR Vassell,Substitution,,0,0,83
0042500235,115,PT03M11.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,MISS Castle Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,84
0042500235,116,PT03M08.00S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,0,0,0,,0,,,0,v,Dosunmu REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,85
0042500235,117,PT02M59.00S,1,1610612750,MIN,201144,Conley,M. Conley,-232,15,0,Made,1,28,22,50,v,Conley 3PT Jump Shot (5 PTS) (Shannon Jr. 2 AST),Made Shot,Jump Shot,1,3,86
0042500235,119,PT02M51.00S,1,1610612759,SAS,1642844,Harper,D. Harper,0,0,0,,0,,,0,h,Harper Out of Bounds Lost Ball Turnover (P1.T1),Turnover,Out of Bounds Lost Ball Turnover,1,0,87
0042500235,120,PT02M51.00S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,88
0042500235,122,PT02M51.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,SUB: Fox FOR Castle,Substitution,,0,0,89
0042500235,124,PT02M40.00S,1,1610612759,SAS,1628436,Kornet,L. Kornet,0,0,0,,0,,,0,h,Kornet S.FOUL (P1.T4) (J.Goble),Foul,Shooting,1,0,90
0042500235,126,PT02M40.00S,1,1610612750,MIN,1630545,Shannon Jr.,T. Shannon Jr.,0,0,0,,0,28,23,51,v,Shannon Jr. Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,91
0042500235,127,PT02M40.00S,1,1610612750,MIN,1630545,Shannon Jr.,T. Shannon Jr.,0,0,0,,0,28,24,52,v,Shannon Jr. Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,92
0042500235,128,PT02M24.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,,0,,,0,h,Johnson Offensive Charge Foul (P1) (J.Goble),Foul,Offensive Charge,1,0,93
0042500235,130,PT02M24.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,,0,,,0,h,Johnson Offensive Foul Turnover (P1.T2),Turnover,Offensive Foul Turnover,1,0,94
0042500235,131,PT02M24.00S,1,1610612759,SAS,1628436,Kornet,L. Kornet,0,0,0,,0,,,0,h,SUB: Wembanyama FOR Kornet,Substitution,,0,0,95
0042500235,133,PT02M07.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-132,90,16,Made,1,28,26,54,v,Edwards 16' Pullup Jump Shot (8 PTS) (Dosunmu 1 AST),Made Shot,Pullup Jump shot,1,2,96
0042500235,135,PT01M59.00S,1,1610612759,SAS,1630577,Champagnie,J. Champagnie,153,211,26,Missed,1,,,0,h,MISS Champagnie 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,97
0042500235,136,PT01M57.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,,0,,,0,h,Johnson REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,98
0042500235,137,PT01M57.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,Made,1,30,26,56,h,Johnson Tip Dunk Shot (6 PTS),Made Shot,Tip Dunk Shot,1,2,99
0042500235,139,PT01M43.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,SUB: McDaniels FOR Edwards,Substitution,,0,0,100
0042500235,141,PT01M36.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,51,15,5,Missed,1,,,0,v,MISS McDaniels 5' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,101
0042500235,142,PT01M35.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama REBOUND (Off:1 Def:5),Rebound,Unknown,1,0,102
0042500235,143,PT01M20.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels S.FOUL (P1.PN) (J.Goble),Foul,Shooting,1,0,103
0042500235,145,PT01M20.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,31,26,57,h,Wembanyama Free Throw 1 of 2 (17 PTS),Free Throw,Free Throw 1 of 2,1,0,104
0042500235,146,PT01M20.00S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,32,26,58,h,Wembanyama Free Throw 2 of 2 (18 PTS),Free Throw,Free Throw 2 of 2,1,0,105
0042500235,147,PT01M07.00S,1,1610612750,MIN,1629675,Reid,N. Reid,-44,260,26,Missed,1,,,0,v,MISS Reid 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,106
0042500235,148,PT01M03.00S,1,1610612759,SAS,1630577,Champagnie,J. Champagnie,0,0,0,,0,,,0,h,Champagnie REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,107
0042500235,149,PT00M50.70S,1,1610612759,SAS,1641705,Wembanyama,V. Wembanyama,0,0,0,,0,,,0,h,Wembanyama Lost Ball Turnover (P1.T3),Turnover,Lost Ball,1,0,108
0042500235,149,PT00M50.70S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,0,0,0,,0,,,0,v,Dosunmu STEAL (1 STL),,,1,0,109
0042500235,151,PT00M46.10S,1,1610612750,MIN,1630245,Dosunmu,A. Dosunmu,29,10,3,Made,1,32,28,60,v,Dosunmu 3' Running Layup (4 PTS),Made Shot,Running Layup Shot,1,2,110
0042500235,152,PT00M33.90S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley S.FOUL (P1.PN) (K.Lane),Foul,Shooting,1,0,111
0042500235,154,PT00M33.90S,1,1610612759,SAS,1628368,Fox,D. Fox,0,0,0,,0,33,28,61,h,Fox Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,1,0,112
0042500235,155,PT00M33.90S,1,1610612759,SAS,1628368,Fox,D. Fox,0,0,0,,0,34,28,62,h,Fox Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,1,0,113
0042500235,156,PT00M23.30S,1,1610612750,MIN,1629675,Reid,N. Reid,-22,7,2,Made,1,34,30,64,v,Reid 2' Driving Layup (5 PTS) (Shannon Jr. 3 AST),Made Shot,Driving Layup Shot,1,2,114
0042500235,158,PT00M02.40S,1,1610612759,SAS,1629640,Johnson,K. Johnson,153,220,27,Missed,1,,,0,h,MISS Johnson 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,115
0042500235,159,PT00M00.10S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Rebound,Rebound,Unknown,1,0,116
0042500235,160,PT00M00.00S,1,0,,0,,,0,0,0,,0,34,30,64,,End of 1st Period (8:46 PM EST),period,end,1,0,117
0042500235,170,PT12M00.00S,2,0,,0,,,0,0,0,,0,34,30,64,,Start of 2nd Period (8:50 PM EST),period,start,0,0,118
0042500235,171,PT11M43.00S,2,1610612750,MIN,203944,Randle,J. Randle,61,121,14,Missed,1,,,0,v,MISS Randle 14' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,119
0042500235,172,PT11M40.00S,2,1610612759,SAS,1642868,Bryant,C. Bryant,0,0,0,,0,,,0,h,Bryant REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,120
