gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0042500214,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (3:41 PM EST),period,start,1,0,1
0042500214,4,PT12M00.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Jump Ball Embiid vs. Towns: Tip to Maxey,Jump Ball,,1,0,2
0042500214,7,PT11M39.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-12,22,3,Made,1,2,0,2,h,Maxey 3' Driving Finger Roll Layup (2 PTS) (Edgecombe 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,3
0042500214,9,PT11M18.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,-9,4,1,Made,1,2,2,4,v,Bridges 1' Driving Finger Roll Layup (2 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,4
0042500214,10,PT11M05.00S,1,1610612755,PHI,1642845,Edgecombe,V. Edgecombe,150,224,27,Missed,1,,,0,h,MISS Edgecombe 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5
0042500214,11,PT11M03.00S,1,1610612752,NYK,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
0042500214,12,PT10M43.00S,1,1610612755,PHI,202331,George,P. George,0,0,0,,0,,,0,h,George P.FOUL (P1.T1) (J.Goble),Foul,Personal,1,0,7
0042500214,14,PT10M39.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-196,205,28,Made,1,2,5,7,v,Brunson 28' 3PT Jump Shot (3 PTS) (Towns 1 AST),Made Shot,Jump Shot,1,3,8
0042500214,16,PT10M26.00S,1,1610612755,PHI,202331,George,P. George,-167,194,26,Missed,1,,,0,h,MISS George 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,9
0042500214,17,PT10M23.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,0,0,0,,0,,,0,v,Brunson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0042500214,18,PT10M10.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Embiid P.FOUL (P1.T2) (S.Wright),Foul,Personal,1,0,11
0042500214,20,PT09M56.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,-36,144,15,Missed,1,,,0,v,MISS Bridges 15' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,12
0042500214,21,PT09M54.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,0,0,0,,0,,,0,h,Oubre Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0042500214,22,PT09M47.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-6,55,6,Made,1,4,5,9,h,Maxey 6' Driving Floating Jump Shot (4 PTS),Made Shot,Driving Floating Jump Shot,1,2,14
0042500214,23,PT09M29.00S,1,1610612752,NYK,1628404,Hart,J. Hart,-135,243,28,Made,1,4,8,12,v,Hart 28' 3PT Pullup Jump Shot (3 PTS) (Towns 2 AST),Made Shot,Pullup Jump shot,1,3,15
0042500214,25,PT09M14.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,206,179,27,Missed,1,,,0,h,MISS Oubre Jr. 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,16
0042500214,26,PT09M12.00S,1,1610612755,PHI,1642845,Edgecombe,V. Edgecombe,0,0,0,,0,,,0,h,Edgecombe REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,17
0042500214,27,PT09M12.00S,1,1610612755,PHI,1642845,Edgecombe,V. Edgecombe,0,0,0,Missed,1,,,0,h,MISS Edgecombe Putback Layup,Missed Shot,Putback Layup Shot,1,2,18
0042500214,27,PT09M12.00S,1,1610612752,NYK,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns BLOCK (1 BLK),,,1,2,19
0042500214,28,PT09M10.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,0,0,0,,0,,,0,v,Brunson REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,20
0042500214,29,PT09M06.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-189,225,29,Missed,1,,,0,v,MISS Brunson 29' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,21
0042500214,30,PT09M04.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,,,0,h,Maxey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,22
0042500214,32,PT08M57.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-40,264,27,Missed,1,,,0,h,MISS Maxey 27' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,23
0042500214,33,PT08M57.00S,1,0,,1610612755,,,0,0,0,,0,,,0,h,76ERS Rebound,Rebound,Unknown,0,0,24
0042500214,35,PT08M53.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,164,219,27,Missed,1,,,0,h,MISS Maxey 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,25
0042500214,36,PT08M50.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,v,Hart REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,26
0042500214,37,PT08M47.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,,,0,h,Maxey P.FOUL (P1.T3) (J.Goble),Foul,Personal,1,0,27
0042500214,39,PT08M38.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,38,21,4,Missed,1,,,0,v,MISS Brunson 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,28
0042500214,40,PT08M36.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,0,0,0,,0,,,0,h,Oubre Jr. REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,29
0042500214,41,PT08M28.00S,1,1610612755,PHI,1642845,Edgecombe,V. Edgecombe,-234,-15,0,Missed,1,,,0,h,MISS Edgecombe 3PT Jump Shot,Missed Shot,Jump Shot,1,3,30
0042500214,42,PT08M25.00S,1,1610612752,NYK,1630540,McBride,M. McBride,0,0,0,,0,,,0,v,McBride REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,31
0042500214,43,PT08M21.00S,1,1610612752,NYK,1630540,McBride,M. McBride,197,162,26,Made,1,4,11,15,v,McBride 26' 3PT Running Jump Shot (3 PTS) (Hart 1 AST),Made Shot,Running Jump Shot,1,3,32
0042500214,45,PT08M10.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,61,147,16,Made,1,6,11,17,h,Embiid 16' Pullup Jump Shot (2 PTS) (Maxey 1 AST),Made Shot,Pullup Jump shot,1,2,33
0042500214,47,PT07M50.00S,1,1610612752,NYK,1630540,McBride,M. McBride,-245,4,25,Made,1,6,14,20,v,McBride 25' 3PT Jump Shot (6 PTS) (Towns 3 AST),Made Shot,Jump Shot,1,3,34
0042500214,49,PT07M36.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Embiid Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,35
0042500214,49,PT07M36.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,v,Hart STEAL (1 STL),,,1,0,36
0042500214,51,PT07M31.00S,1,1610612752,NYK,1630540,McBride,M. McBride,161,211,27,Made,1,6,17,23,v,McBride 27' 3PT Running Pull-Up Jump Shot (9 PTS) (Brunson 1 AST),Made Shot,Running Pull-Up Jump Shot,1,3,37
0042500214,53,PT07M29.00S,1,0,,1610612755,,,0,0,0,,0,,,0,h,76ERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,38
0042500214,54,PT07M09.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,28,73,8,Missed,1,,,0,h,MISS Oubre Jr. 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,39
0042500214,54,PT07M09.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,v,Hart BLOCK (1 BLK),,,1,2,40
0042500214,55,PT07M07.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,v,Bridges REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,41
0042500214,56,PT06M59.00S,1,1610612752,NYK,1630540,McBride,M. McBride,-221,160,27,Made,1,6,20,26,v,McBride 27' 3PT Jump Shot (12 PTS) (Brunson 2 AST),Made Shot,Jump Shot,1,3,42
0042500214,58,PT06M49.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-148,88,17,Missed,1,,,0,h,MISS Maxey 17' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,43
0042500214,59,PT06M47.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,0,0,0,,0,,,0,h,Oubre Jr. REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,44
0042500214,60,PT06M46.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,16,11,2,Made,1,8,20,28,h,Oubre Jr. 2' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,45
0042500214,61,PT06M46.00S,1,1610612752,NYK,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns Violation:Defensive Goaltending (N.Buchert),Violation,Defensive Goaltending,0,0,46
0042500214,62,PT06M33.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-110,18,11,Made,1,8,22,30,v,Brunson 11' Turnaround Jump Shot (5 PTS) (Towns 4 AST),Made Shot,Turnaround Jump Shot,1,2,47
0042500214,63,PT06M17.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,-119,222,25,Made,1,11,22,33,h,Embiid 25' 3PT Jump Shot (5 PTS) (Maxey 2 AST),Made Shot,Jump Shot,1,3,48
0042500214,65,PT06M06.00S,1,1610612752,NYK,1626157,Towns,K. Towns,119,243,27,Made,1,11,25,36,v,Towns 27' 3PT Jump Shot (3 PTS) (Brunson 3 AST),Made Shot,Jump Shot,1,3,49
0042500214,67,PT05M48.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,-27,9,3,Made,1,13,25,38,h,Oubre Jr. 3' Driving Layup (4 PTS) (Embiid 1 AST),Made Shot,Driving Layup Shot,1,2,50
0042500214,69,PT05M27.00S,1,1610612752,NYK,1626157,Towns,K. Towns,-2,52,5,Made,1,13,27,40,v,Towns 5' Driving Floating Jump Shot (5 PTS),Made Shot,Driving Floating Jump Shot,1,2,51
0042500214,70,PT05M09.00S,1,1610612755,PHI,1642845,Edgecombe,V. Edgecombe,18,73,8,Missed,1,,,0,h,MISS Edgecombe 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,52
0042500214,71,PT05M06.00S,1,1610612752,NYK,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,53
0042500214,72,PT04M45.00S,1,0,,1610612752,,,0,0,0,,0,,,0,v,Knicks Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,0,0,54
