GAME_ID
0042500303
0042500303
0042500313
0042500313
0042500302
0042500302
0042500312
0042500312
0042500301
0042500301
0042500311
0042500311
0042500207
0042500207
0042500206
0042500236
0042500236
0042500206
0042500205
0042500205
0042500235
0042500235
0042500204
0042500224
0042500224
0042500204
0042500234
0042500234
0042500214
0042500214
0042500203
0042500203
0042500223
0042500223
0042500233
0042500233
0042500213
0042500213
0042500222
0042500202
0042500222
0042500202
0042500212
0042500212
0042500232
0042500232
0042500221
0042500201
0042500221
0042500201
0042500211
0042500231
0042500211
0042500231
0042500107
0042500137
0042500107
0042500137
0042500117
0042500117
0042500136
0042500106
0042500176
0042500136
0042500176
0042500106
0042500116
0042500166
0042500166
0042500126
0042500116
0042500126
0042500175
0042500135
0042500105
0042500175
0042500105
0042500135
0042500115
0042500155
0042500115
0042500125
0042500155
0042500125
0042500144
0042500104
0042500144
0042500165
0042500104
0042500165
0042500154
0042500174
0042500134
0042500154
0042500114
0042500174
0042500114
0042500134
0042500164
0042500164
0042500124
0042500103
0042500103
0042500143
0042500143
0042500124
0042500113
0042500113
0042500153
0042500173
0042500173
0042500153
0042500163
0042500163
0042500133
0042500133
0042500123
0042500123
0042500142
0042500102
0042500142
0042500102
0042500172
0042500112
0042500152
0042500172
0042500112
0042500152
0042500122
0042500162
0042500122
0042500132
0042500132
0042500162
0042500141
0042500111
0042500151
0042500101
0042500151
0042500101
0042500111
0042500141
0042500131
0042500121
0042500161
0042500171
0042500161
0042500131
0042500171
0042500121
0052500211
0052500201
0052500211
0052500201
0052500131
0052500131
0052500101
0052500101
0052500121
0052500111
0052500121
0052500111
0022501188
0022501193
0022501195
0022501190
0022501191
0022501186
0022501192
0022501188
0022501189
0022501194
0022501200
0022501187
0022501195
0022501190
0022501191
0022501198
0022501197
0022501186
0022501196
0022501193
0022501199
0022501197
0022501196
0022501187
0022501198
0022501189
0022501200
0022501192
0022501199
0022501194
0022501174
0022501184
0022501175
0022501174
0022501172
0022501171
0022501173
0022501175
0022501181
0022501182
0022501181
0022501172
0022501176
0022501177
0022501173
0022501180
0022501178
0022501183
0022501177
0022501184
0022501178
0022501185
0022501180
0022501183
0022501171
0022501182
0022501176
0022501179
0022501179
0022501185
0022501167
0022501168
0022501166
0022501169
0022501166
0022501165
0022501165
0022501167
0022501170
0022501169
0022501168
0022501170
0022501162
0022501159
0022501159
0022501164
0022501162
0022501160
0022501161
0022501163
0022501160
0022501161
0022501163
0022501158
0022501164
0022501158
0022501152
0022501148
0022501155
0022501148
0022501156
0022501154
0022501157
0022501150
0022501154
0022501155
0022501149
0022501153
0022501153
0022501151
0022501150
0022501151
0022501149
0022501152
0022501157
0022501156
0022501143
0022501144
0022501145
0022501145
0022501144
0022501143
0022501146
0022501146
0022501147
0022501147
0022501135
0022501134
0022501138
0022501136
0022501138
0022501137
0022501141
0022501142
0022501136
0022501137
0022501140
0022501135
0022501140
0022501133
0022501132
0022501132
0022501134
0022501139
0022501141
0022501142
0022501139
0022501133
0022501130
0022501131
0022501130
0022501129
0022501129
0022501131
0022501124
0022501127
0022501120
0022501123
0022501125
0022501126
0022501121
0022501123
0022501121
0022501126
0022501124
0022501127
0022501125
0022501120
0022501122
0022501128
0022501122
0022501128
0022501116
0022501115
0022501114
0022501117
0022501116
0022501117
0022501114
0022501118
0022501118
0022501119
0022501115
0022501119
0022501107
0022501108
0022501106
0022501112
0022501107
0022501106
0022501003
0022501113
0022501003
0022501113
0022501110
0022501109
0022501105
0022501109
0022501110
0022501105
0022501108
0022501112
0022500652
0022501101
0022501101
0022501099
0022501104
0022501100
0022501099
0022501102
0022501104
0022500652
0022501102
0022501103
0022501103
0022501100
0022501093
0022501097
0022501098
0022501098
0022501095
0022501096
0022501092
0022501091
0022501091
0022501093
0022501094
0022501097
0022501095
0022501092
0022501094
0022501096
0022501084
0022501087
0022501086
0022501084
0022501085
0022501090
0022501083
0022501083
0022501090
0022501086
0022501085
0022501088
0022501082
0022501089
0022501082
0022501089
0022501087
0022501088
0022501081
0022501076
0022501078
0022501079
0022501077
0022501080
0022501076
0022501080
0022501079
0022501078
0022501077
0022501081
0022501074
0022501069
0022501075
0022501066
0022501071
0022501073
0022501070
0022501074
0022501075
0022501072
0022501068
0022501068
0022501066
0022501067
0022501071
0022501069
0022501067
0022501073
0022501070
0022501072
0022501065
0022501064
0022501063
0022501065
0022501063
0022501064
0022501054
0022501056
0022501053
0022501062
0022501058
0022501057
0022501052
0022501055
0022501051
0022501055
0022501059
0022501062
0022501054
0022501061
0022501053
0022501058
0022501060
0022501056
0022501052
0022501059
0022501057
0022501051
0022501060
0022501061
0022501050
0022501049
0022501047
0022501048
0022501050
0022501047
0022501049
0022501048
0022501044
0022501041
0022501037
0022501045
0022501042
0022501043
0022501046
0022501043
0022501046
0022501044
0022501041
0022501039
0022501038
0022501039
0022501042
0022501045
0022501038
0022501037
0022501040
0022501040
0022501034
0022501035
0022501035
0022501036
0022501033
0022501033
0022501034
0022501032
0022501032
0022501036
0022501025
0022501023
0022501023
0022501030
0022501028
0022501028
0022501024
0022501029
0022501029
0022501025
0022501031
0022501027
0022501030
0022501026
0022501022
0022501024
0022501026
0022501022
0022501027
0022501031
0022501017
0022501016
0022501019
0022501020
0022501018
0022501018
0022501021
0022501020
0022501021
0022501016
0022501017
0022501019
0022501015
0022501011
0022501008
0022501011
0022501014
0022501012
0022501014
0022501009
0022501008
0022501010
0022501013
0022501010
0022501012
0022501013
0022501015
0022501009
0022501000
0022500651
0022501006
0022500999
0022501007
0022500999
0022501002
0022501005
0022501007
0022501004
0022501004
0022501000
0022501005
0022501006
0022501001
0022501002
0022500651
0022501001
0022500991
0022500991
0022500992
0022500998
0022500995
0022500994
0022500997
0022500998
0022500993
0022500992
0022500995
0022500996
0022500994
0022500993
0022500997
0022500996
0022500989
0022500987
0022500990
0022500983
0022500985
0022500985
0022500988
0022500987
0022500989
0022500986
0022500990
0022500988
0022500984
0022500984
0022500983
0022500986
0022500977
0022500980
0022500978
0022500981
0022500981
0022500978
0022500979
0022500980
0022500982
0022500976
0022500976
0022500979
0022500977
0022500982
0022500973
0022500972
0022500969
0022500974
0022500975
0022500970
0022500969
0022500971
0022500970
0022500972
0022500971
0022500975
0022500973
0022500974
0022500964
0022500961
0022500965
0022500965
0022500963
0022500962
0022500967
0022500964
0022500961
0022500966
0022500962
0022500966
0022500968
0022500968
0022500967
0022500963
0022500953
0022500955
0022500957
0022500956
0022500955
0022500958
0022500960
0022500957
0022500959
0022500959
0022500954
0022500954
0022501111
0022500958
0022501111
0022500953
0022500956
0022500960
0022500949
0022500951
0022500947
0022500951
0022500952
0022500948
0022500949
0022500947
0022500950
0022500948
0022500950
0022500952
0022500945
0022500942
0022500941
0022500936
0022500937
0022500939
0022500940
0022500936
0022500942
0022500944
0022500945
0022500944
0022500943
0022500946
0022500938
0022500940
0022500941
0022500939
0022500943
0022500946
0022500938
0022500937
0022500935
0022500932
0022500931
0022500933
0022500931
0022500933
0022500932
0022500934
0022500934
0022500935
0022500927
0022500928
0022500930
0022500929
0022500924
0022500925
0022500925
0022500929
0022500926
0022500921
0022500922
0022500926
0022500928
0022500930
0022500922
0022500921
0022500927
0022500924
0022500923
0022500923
0022500920
0022500920
0022500915
0022500918
0022500917
0022500919
0022500915
0022500919
0022500916
0022500916
0022500917
0022500918
0022500912
0022500908
0022500911
0022500911
0022500910
0022500909
0022500914
0022500910
0022500909
0022500914
0022500913
0022500912
0022500913
0022500908
0022500899
0022500899
0022500903
0022500906
0022500901
0022500907
0022500900
0022500902
0022500907
0022500902
0022500903
0022500906
0022500904
0022500900
0022500905
0022500904
0022500905
0022500901
0022500896
0022500895
0022500897
0022500893
0022500894
0022500894
0022500897
0022500893
0022500898
0022500895
0022500898
0022500896
0022500891
0022500891
0022500883
0022500885
0022500883
0022500889
0022500885
0022500892
0022500888
0022500890
0022500884
0022500890
0022500887
0022500888
0022500892
0022500889
0022500884
0022500887
0022500886
0022500886
0022500882
0022500881
0022500880
0022500879
0022500881
0022500882
0022500879
0022500880
0022500878
0022500876
0022500874
0022500868
0022500876
0022500875
0022500871
0022500872
0022500872
0022500874
0022500877
0022500878
0022500873
0022500877
0022500869
0022500870
0022500875
0022500870
0022500869
0022500871
0022500868
0022500873
0022500866
0022500864
0022500863
0022500865
0022500867
0022500867
0022500866
0022500864
0022500863
0022500865
0022500861
0022500860
0022500859
0022500860
0022500862
0022500859
0022500858
0022500862
0022500861
0022500858
0022500854
0022500856
0022500853
0022500850
0022500848
0022500852
0022500848
0022500850
0022500857
0022500855
0022500852
0022500853
0022500851
0022500849
0022500855
0022500851
0022500849
0022500856
0022500854
0022500857
0022500846
0022500847
0022500847
0022500845
0022500842
0022500846
0022500844
0022500843
0022500844
0022500842
0022500843
0022500845
0022500834
0022500832
0022500839
0022500831
0022500835
0022500841
0022500833
0022500838
0022500841
0022500840
0022500837
0022500833
0022500838
0022500831
0022500836
0022500834
0022500835
0022500832
0022500836
0022500837
0022500839
0022500840
0022500830
0022500829
0022500828
0022500828
0022500830
0022500829
0022500817
0022500817
0022500822
0022500821
0022500825
0022500820
0022500819
0022500826
0022500818
0022500825
0022500823
0022500827
0022500826
0022500820
0022500827
0022500823
0022500824
0022500819
0022500818
0022500824
0022500822
0022500821
0022500812
0022500816
0022500815
0022500816
0022500814
0022500813
0022500813
0022500815
0022500811
0022500811
0022500814
0022500812
0022500807
0022500806
0022500809
0022500808
0022500802
0022500810
0022500806
0022500802
0022500803
0022500810
0022500808
0022500803
0022500807
0022500809
0022500805
0022500804
0022500805
0022500804
0022500798
0022500797
0022500796
0022500795
0022500799
0022500801
0022500799
0022500798
0022500797
0022500792
0022500800
0022500795
0022500800
0022500793
0022500794
0022500801
0022500794
0022500796
0022500792
0022500793
0032500031
0032500011
0032500031
0032500041
0032500011
0032500021
0032500021
0032500041
0032500006
0032500005
0032500003
0032500004
0032500005
0032500003
0032500004
0032500006
0022500789
0022500791
0022500790
0022500791
0022500790
0022500789
0022500787
0022500784
0022500787
0022500775
0022500784
0022500780
0022500782
0022500782
0022500788
0022500779
0022500775
0022500777
0022500785
0022500788
0022500778
0022500776
0022500781
0022500781
0022500783
0022500778
0022500780
0022500776
0022500777
0022500786
0022500779
0022500786
0022500785
0022500783
0022500771
0022500772
0022500774
0022500772
0022500771
0022500773
0022500773
0022500774
0022500766
0022500762
0022500770
0022500770
0022500769
0022500765
0022500763
0022500769
0022500765
0022500764
0022500761
0022500764
0022500768
0022500767
0022500762
0022500768
0022500767
0022500761
0022500766
0022500763
0022500758
0022500760
0022500759
0022500758
0022500760
0022500759
0022500757
0022500757
0022500748
0022500751
0022500754
0022500749
0022500752
0022500750
0022500753
0022500756
0022500747
0022500749
0022500747
0022500753
0022500750
0022500752
0022500755
0022500755
0022500756
0022500748
0022500754
0022500751
0022500742
0022500741
0022500745
0022500746
0022500744
0022500745
0022500743
0022500744
0022500743
0022500742
0022500741
0022500746
0022500734
0022500735
0022500740
0022500737
0022500736
0022500736
0022500734
0022500737
0022500739
0022500735
0022500738
0022500739
0022500733
0022500733
0022500738
0022500740
0022500728
0022500727
0022500729
0022500726
0022500732
0022500730
0022500726
0022500731
0022500729
0022500730
0022500732
0022500727
0022500731
0022500728
0022500723
0022500725
0022500719
0022500716
0022500721
0022500721
0022500717
0022500718
0022500719
0022500725
0022500722
0022500720
0022500718
0022500723
0022500722
0022500724
0022500716
0022500720
0022500717
0022500724
0022500712
0022500715
0022500714
0022500714
0022500713
0022500715
0022500713
0022500712
0022500706
0022500703
0022500708
0022500708
0022500709
0022500707
0022500703
0022500709
0022500710
0022500707
0022500704
0022500706
0022500711
0022500710
0022500702
0022500705
0022500711
0022500702
0022500705
0022500704
0022500698
0022500699
0022500697
0022500700
